#	14085A_2_3_5_6_7_8_9_R_20180530
# Obs. time:	30-May-2018 23:31:38
# Duration:	157.4381
#=========================================================
# Per[s]	PerErr[s]	ADUerr	MAGerr	Points	Exp[s]	APD[s]	MedPD[s]	ModePD[s]	STDPD[s]
#110.76	0.005	462.8653	0.12782	805	2.0158	11.7491	4.8384	4.8384	98.563
#=========================================================
# Time	ADU	ADU_err	MAG	MAG_err

3579.98	2	2497.68	354.642	16.5062	0.154162	
3584.91	2	2145.68	355.571	16.6711	0.179922	
3589.75	2	2681.63	357.334	16.429	0.144677	
3594.59	2	3518.75	362.461	16.134	0.11184	
3599.42	2	4222.61	359.276	15.936	0.0923786	
3604.26	2	5633.76	363.469	15.623	0.0700476	
3609.19	2	7193.84	368.633	15.3576	0.0556362	
3614.03	2	6861.89	365.772	15.4089	0.057875	
3618.86	2	5755.07	365.371	15.5999	0.0689298	
3623.7	2	5042.25	365.967	15.7434	0.0788028	
3628.63	2	4409.88	362.05	15.8889	0.0891387	
3633.47	2	3694.97	368.509	16.081	0.108284	
3638.3	2	3706.44	363.949	16.0776	0.106613	
3643.14	2	3570.1	360.05	16.1183	0.109498	
3647.98	2	4447.32	361.602	15.8798	0.0882789	
3652.91	2	5109.72	367.675	15.729	0.0781252	
3662.58	2	7114.74	370.037	15.3696	0.056469	
3667.42	2	7631.27	371.47	15.2935	0.0528507	
3672.35	2	6258.74	367.472	15.5088	0.0637474	
3677.18	2	4849.03	360.77	15.7859	0.0807793	
3682.02	2	3653.05	359.153	16.0934	0.106745	
3686.95	2	2905.24	358.917	16.342	0.134133	
3696.62	2	2079.68	363.636	16.705	0.189843	
3706.3	2	3503.79	359.858	16.1387	0.111511	
3711.14	2	4688.73	360.254	15.8224	0.0834215	
3716.06	2	5839.96	366.209	15.584	0.0680837	
3720.9	2	6827.48	374.542	15.4143	0.0595613	
3725.74	2	6513.85	367.093	15.4654	0.0611875	
3730.58	2	6022.02	366.226	15.5506	0.0660284	
3735.5	2	4939.53	360.392	15.7658	0.0792161	
3745.18	2	4044.35	362.108	15.9829	0.0972107	
3750.02	2	3640.81	357.175	16.097	0.106514	
3754.86	2	3963.94	352.193	16.0047	0.0964669	
3759.78	2	4450.59	361.376	15.879	0.0881591	
3764.62	2	5458.25	368.402	15.6574	0.0732813	
3769.46	2	5984.34	356.86	15.5575	0.0647449	
3774.38	2	7235.02	358.822	15.3514	0.0538473	
3779.22	2	7482.18	366.724	15.3149	0.0532151	
3784.06	2	6170.97	361.366	15.5241	0.0635797	
3788.9	2	4379.53	361.444	15.8964	0.0896061	
3793.82	2	3414.64	356.652	16.1666	0.113403	
3798.66	2	2826.66	353.378	16.3718	0.135735	
3813.26	2	2971.38	361.044	16.3176	0.131925	
3818.1	2	3995.67	363.739	15.996	0.0988382	
3855.6	2.3	3607.59	374.813	16.107	0.112803	
3860.78	2.3	3565.4	384.078	16.1197	0.11696	
3865.88	2.3	3901.57	377.354	16.0219	0.105011	
3871.07	2.3	4591.49	377.965	15.8451	0.0893762	
3876.25	2.3	5342.51	381.322	15.6806	0.0774945	
3881.43	2.3	6504.17	386.638	15.467	0.0645411	
3886.53	2.3	7422.62	390.768	15.3236	0.0571591	
3891.72	2.3	7216.7	382.898	15.3542	0.0576062	
3896.9	2.3	5586.3	384.529	15.6322	0.0747359	
3902	2.3	4326.33	378.2	15.9097	0.0949132	
3907.18	2.3	3109.93	372.402	16.2681	0.130013	
3917.55	2.3	2319.77	379.52	16.5864	0.177629	
3922.73	2.3	2862.72	374.385	16.3581	0.141992	
3938.2	2.3	5620.41	379.78	15.6256	0.0733648	
3948.57	2.3	6378.82	379.322	15.4881	0.0645643	
3958.85	2.3	4489	383.19	15.8696	0.0926805	
3964.03	2.3	4064.38	377.594	15.9775	0.100868	
3969.22	2.3	3808.82	374.772	16.048	0.106832	
3974.4	2.3	3689.8	372.043	16.0825	0.109475	
3979.5	2.3	3950.58	379.009	16.0083	0.104163	
3984.68	2.3	4934.52	382.005	15.7669	0.084052	
3989.87	2.3	5721.97	380.726	15.6061	0.0722422	
3995.05	2.3	6898.95	383.468	15.403	0.060349	
4000.23	2.3	7356.45	379.79	15.3333	0.056053	
4005.42	2.3	6090.15	380.01	15.5384	0.0677473	
4015.7	2.3	3220.65	367.61	16.2301	0.123928	
4020.88	2.3	2913.71	372.292	16.3389	0.138727	
4026.07	2.3	3316.44	367.82	16.1983	0.120417	
4031.25	2.3	2418.24	367.62	16.5413	0.165054	
4036.44	2.3	3329.54	367.294	16.194	0.119772	
4041.53	2.3	4008.84	371.381	15.9925	0.100583	
4051.81	2.3	6343.27	377.681	15.4942	0.0646452	
4057	2.3	6580.64	377.257	15.4543	0.0622435	
4067.37	2.3	4626.93	375.499	15.8368	0.0881131	
4072.55	2.3	4089.64	371.685	15.9708	0.0986766	
4077.73	2.3	3830.18	372.924	16.042	0.105712	
4082.83	2.3	3734.38	370.006	16.0695	0.107576	
4088.02	2.3	3928.87	373.357	16.0143	0.103176	
4093.2	2.3	4541.73	378.046	15.8569	0.0903748	
4098.38	2.3	5402.3	372.74	15.6686	0.074912	
4103.57	2.3	6416.5	378.721	15.4818	0.0640834	
4108.67	2.3	7379.21	380.993	15.33	0.0560572	
4113.85	2.3	6616.74	377.592	15.4484	0.0619587	
4119.03	2.3	5033.67	381.609	15.7453	0.0823109	
